sample,contig,plasmid_score,chrom_score,label
yent-SAMEA7965454,37,0.036836866,0.95977753,chromosome
yent-SAMEA7965454,38,0.023298537,0.9749639,chromosome
yent-SAMEA7965454,39,0.03289049,0.9650585,chromosome
yent-SAMEA7965454,40,0.013732552,0.9866062,chromosome
yent-SAMEA7965454,41,0.0025813633,0.9976985,chromosome
yent-SAMEA7965454,42,0.03525681,0.96233845,chromosome
yent-SAMEA7965454,43,0.0077654873,0.9926112,chromosome
yent-SAMEA7965454,44,0.019276509,0.9785507,chromosome
yent-SAMEA7965454,45,0.039288573,0.95392233,chromosome
yent-SAMEA7965454,46,0.043300003,0.95247424,chromosome
yent-SAMEA7965454,47,0.0066552646,0.9941081,chromosome
yent-SAMEA7965454,48,0.022020413,0.9753965,chromosome
yent-SAMEA7965454,49,0.0037534412,0.99656504,chromosome
yent-SAMEA7965454,50,0.029345362,0.9671126,chromosome
yent-SAMEA7965454,51,0.042958386,0.953293,chromosome
yent-SAMEA7965454,52,0.060831293,0.9349181,chromosome
yent-SAMEA7965454,53,0.033997197,0.96124166,chromosome
yent-SAMEA7965454,54,0.035588983,0.95910734,chromosome
yent-SAMEA7965454,55,0.036443308,0.96091014,chromosome
yent-SAMEA7965454,56,0.042482518,0.9504867,chromosome
yent-SAMEA7965454,57,0.07344626,0.9167271,chromosome
yent-SAMEA7965454,58,0.06346767,0.9273609,chromosome
yent-SAMEA7965454,59,0.09725341,0.89235544,chromosome
yent-SAMEA7965454,60,0.0035700088,0.9967673,chromosome
yent-SAMEA7965454,61,0.072409846,0.9174582,chromosome
yent-SAMEA7965454,62,0.060867585,0.9297171,chromosome
yent-SAMEA7965454,63,0.0004945432,0.99955744,chromosome
yent-SAMEA7965454,64,0.079542644,0.91086507,chromosome
yent-SAMEA7965454,65,0.07240412,0.9157879,chromosome
yent-SAMEA7965454,66,0.012103658,0.98853207,chromosome
yent-SAMEA7965454,67,0.094773695,0.8915263,chromosome
yent-SAMEA7965454,68,0.08721073,0.89587426,chromosome
yent-SAMEA7965454,69,0.070617266,0.9142546,chromosome
yent-SAMEA7965454,70,0.051144913,0.9405541,chromosome
yent-SAMEA7965454,71,0.021356525,0.97917145,chromosome
yent-SAMEA7965454,72,0.041452464,0.95233405,chromosome
yent-SAMEA7965454,73,0.12868376,0.8476522,chromosome
yent-SAMEA7965454,74,0.13601838,0.83888763,chromosome
yent-SAMEA7965454,75,0.030515911,0.96599144,chromosome
yent-SAMEA7965454,76,0.06981333,0.9175022,chromosome
yent-SAMEA7965454,77,0.06906262,0.918771,chromosome
yent-SAMEA7965454,78,0.09895456,0.87883973,chromosome
yent-SAMEA7965454,79,0.082550004,0.9044856,chromosome
yent-SAMEA7965454,80,0.9872207,0.015198003,plasmid
yent-SAMEA7965454,81,0.1254658,0.8509733,chromosome
yent-SAMEA7965454,82,0.049740374,0.9410922,chromosome
yent-SAMEA7965454,83,0.10724083,0.88258827,chromosome
yent-SAMEA7965454,84,0.091117576,0.898679,chromosome
yent-SAMEA7965454,85,0.19148079,0.7738941,chromosome
yent-SAMEA7965454,86,0.058070444,0.9362427,chromosome
yent-SAMEA7965454,87,0.055058267,0.9409577,chromosome
yent-SAMEA7965454,88,0.104846,0.894912,chromosome
yent-SAMEA7965454,89,0.23764887,0.7160331,chromosome
yent-SAMEA7965454,90,0.1256652,0.8499752,chromosome
yent-SAMEA7965454,91,0.057472546,0.9324987,chromosome
yent-SAMEA7965454,92,0.22143187,0.7360705,chromosome
yent-SAMEA7965454,93,0.23116526,0.76454365,chromosome
yent-SAMEA7965454,94,0.07148179,0.91401434,chromosome
yent-SAMEA7965454,95,0.077473424,0.9217981,chromosome
yent-SAMEA7965454,96,0.15987462,0.8065408,chromosome
yent-SAMEA7965454,97,0.16119087,0.80550694,chromosome
yent-SAMEA7965454,98,0.1611334,0.8071941,chromosome
yent-SAMEA7965454,99,0.2518113,0.7008722,chromosome
yent-SAMEA7965454,100,0.2611425,0.90454566,chromosome
yent-SAMEA7965454,101,0.09431756,0.8933471,chromosome
yent-SAMEA7965454,102,0.16169488,0.8017107,chromosome
yent-SAMEA7965454,103,0.94610286,0.057555493,plasmid
yent-SAMEA7965454,104,0.17260501,0.7979743,chromosome
yent-SAMEA7965454,105,0.29746085,0.6525471,chromosome
yent-SAMEA7965454,106,0.32565466,0.6340783,chromosome
yent-SAMEA7965454,107,0.13470583,0.9924764,chromosome
yent-SAMEA7965454,108,0.89509296,0.7787035,ambiguous
yent-SAMEA7965454,109,0.03442319,0.96725076,chromosome
yent-SAMEA7965454,110,0.060498893,0.9884471,chromosome
yent-SAMEA7965454,111,0.3359274,0.7810704,chromosome
yent-SAMEA7965454,112,0.79380804,0.8733544,ambiguous
yent-SAMEA7965454,113,0.40652597,0.98790145,chromosome
yent-SAMEA7965454,114,0.9675135,0.04805421,plasmid
yent-SAMEA7965454,115,0.013132279,0.9851623,chromosome
yent-SAMEA7965454,116,0.14275028,0.9995784,chromosome
yent-SAMEA7965454,117,0.1409795,0.98343927,chromosome
yent-SAMEA7965454,118,0.21405622,0.8079187,chromosome
yent-SAMEA7965454,119,0.23159453,0.7932073,chromosome
yent-SAMEA7965454,120,0.37315825,0.65496,chromosome
yent-SAMEA7965454,121,0.3985546,0.7391327,chromosome
yent-SAMEA7965454,122,0.34936863,0.68768466,chromosome
yent-SAMEA7965454,123,0.43673843,0.6045286,chromosome
yent-SAMEA7965454,124,0.9164977,0.15785304,plasmid
yent-SAMEA7965454,125,0.05009861,0.9586215,chromosome
yent-SAMEA7965454,126,0.6050982,0.88185537,ambiguous
yent-SAMEA7965454,127,0.058621414,0.9546573,chromosome
yent-SAMEA7965454,128,0.3730065,0.6618515,chromosome
yent-SAMEA7965454,129,0.42036462,0.96657526,chromosome
yent-SAMEA7965454,130,0.2984398,0.67353976,chromosome
yent-SAMEA7965454,131,0.5698742,0.95053035,ambiguous
yent-SAMEA7965454,132,0.61214936,0.98504454,ambiguous
yent-SAMEA7965454,133,0.8421238,0.5251081,ambiguous
yent-SAMEA7965454,134,0.756083,0.930096,ambiguous
yent-SAMEA7965454,135,0.5318495,0.9771263,ambiguous
yent-SAMEA7965454,136,0.7525699,0.9351766,ambiguous
yent-SAMEA7965454,137,0.59050155,0.97950965,ambiguous
yent-SAMEA7965454,138,0.50272334,0.9798196,ambiguous
yent-SAMEA7965454,139,0.14715657,0.86413074,chromosome
yent-SAMEA7965454,140,0.7300445,0.33415204,plasmid
yent-SAMEA7965454,141,0.15023585,0.862343,chromosome
yent-SAMEA7965454,142,0.9163177,0.456077,plasmid
yent-SAMEA7965454,143,0.69941765,0.9781812,ambiguous
yent-SAMEA7965454,144,0.16223116,0.93756104,chromosome
yent-SAMEA7965454,145,0.5592662,0.4952765,plasmid
yent-SAMEA7965454,146,0.56185,0.49587628,plasmid
yent-SAMEA7965454,147,0.08474874,0.9559895,chromosome
yent-SAMEA7965454,148,0.48194027,0.8906184,chromosome
yent-SAMEA7965454,149,0.3772939,0.6624253,chromosome
yent-SAMEA7965454,150,0.5850558,0.88054675,ambiguous
yent-SAMEA7965454,151,0.45770946,0.754214,chromosome
yent-SAMEA7965454,152,0.14533733,0.9996314,chromosome
yent-SAMEA7965454,153,0.7140566,0.9789764,ambiguous
yent-SAMEA7965454,154,0.9299255,0.34385517,plasmid
yent-SAMEA7965454,155,0.7936841,0.30643046,plasmid
yent-SAMEA7965454,156,0.7735405,0.97554296,ambiguous
yent-SAMEA7965454,157,0.8292988,0.24765103,plasmid
yent-SAMEA7965454,158,0.4901442,0.6865592,chromosome
yent-SAMEA7965454,159,0.1091794,0.9554332,chromosome
yent-SAMEA7965454,160,0.42301425,0.88802505,chromosome
yent-SAMEA7965454,161,0.05284448,0.99153394,chromosome
yent-SAMEA7965454,162,0.5365903,0.97542614,ambiguous
yent-SAMEA7965454,163,0.6088342,0.97706944,ambiguous
yent-SAMEA7965454,164,0.26024696,0.93922067,chromosome
yent-SAMEA7965454,165,0.11004267,0.9864564,chromosome
yent-SAMEA7965454,166,0.0825898,0.9896035,chromosome
yent-SAMEA7965454,167,0.3085661,0.9957093,chromosome
yent-SAMEA7965454,168,0.056822017,0.9886845,chromosome
yent-SAMEA7965454,169,0.5529756,0.9527611,ambiguous
yent-SAMEA7965454,170,0.8337112,0.23920158,plasmid
yent-SAMEA7965454,171,0.68853784,0.9765198,ambiguous
yent-SAMEA7965454,172,0.58319557,0.9813126,ambiguous
yent-SAMEA7965454,173,0.9514149,0.38537568,plasmid
yent-SAMEA7965454,174,0.62969625,0.9843322,ambiguous
yent-SAMEA7965454,175,0.23078522,0.9726772,chromosome
yent-SAMEA7965454,176,0.8216269,0.9772404,ambiguous
yent-SAMEA7965454,177,0.54984975,0.96383405,ambiguous
yent-SAMEA7965454,178,0.45089993,0.7003124,chromosome
yent-SAMEA7965454,179,0.5299901,0.6932088,ambiguous
yent-SAMEA7965454,180,0.62360656,0.9883613,ambiguous
yent-SAMEA7965454,181,0.88834584,0.3604942,plasmid
yent-SAMEA7965454,182,0.6510973,0.9836615,ambiguous
yent-SAMEA7965454,183,0.61606073,0.98117596,ambiguous
yent-SAMEA7965454,184,0.072051466,0.99416095,chromosome
yent-SAMEA7965454,185,0.4067504,0.9453498,chromosome
yent-SAMEA7965454,186,0.20827647,0.96159756,chromosome
yent-SAMEA7965454,187,0.12898545,0.98831767,chromosome
yent-SAMEA7965454,188,0.47307315,0.9771547,chromosome
yent-SAMEA7965454,189,0.8126077,0.29713157,plasmid
