sample,contig,plasmid_score,chrom_score,label
pdams-SAMN07327717,547,0.2842874,0.70281076,chromosome
pdams-SAMN07327717,548,0.41831985,0.94483024,chromosome
pdams-SAMN07327717,549,0.09016639,0.9182887,chromosome
pdams-SAMN07327717,550,0.48399696,0.9584603,chromosome
pdams-SAMN07327717,551,0.26194075,0.9294161,chromosome
pdams-SAMN07327717,552,0.2442219,0.7407543,chromosome
pdams-SAMN07327717,553,0.03807032,0.9677865,chromosome
pdams-SAMN07327717,554,0.3980764,0.8526886,chromosome
pdams-SAMN07327717,555,0.3593539,0.98228204,chromosome
pdams-SAMN07327717,556,0.33893627,0.9456205,chromosome
pdams-SAMN07327717,557,0.1523297,0.9823799,chromosome
pdams-SAMN07327717,558,0.4645605,0.94888,chromosome
pdams-SAMN07327717,559,0.10475478,0.9042634,chromosome
pdams-SAMN07327716,1,0.016604768,0.98388994,chromosome
pdams-SAMN07327716,2,0.032657538,0.9674789,chromosome
pdams-SAMN07327716,3,0.02674647,0.9725699,chromosome
pdams-SAMN07327716,4,0.041531403,0.9581032,chromosome
pdams-SAMN07327716,5,0.029567098,0.9685969,chromosome
pdams-SAMN07327716,6,0.04066479,0.9574382,chromosome
pdams-SAMN07327716,7,0.027288048,0.97075325,chromosome
pdams-SAMN07327716,8,0.02898228,0.9691177,chromosome
pdams-SAMN07327716,9,0.03433547,0.9639276,chromosome
pdams-SAMN07327716,10,0.037917804,0.959368,chromosome
pdams-SAMN07327716,11,0.024262326,0.9738458,chromosome
pdams-SAMN07327716,12,0.054503657,0.9436547,chromosome
pdams-SAMN07327716,13,0.044257272,0.95315367,chromosome
pdams-SAMN07327716,14,0.051269215,0.9457122,chromosome
pdams-SAMN07327716,15,0.046807658,0.95020354,chromosome
pdams-SAMN07327716,16,0.036092617,0.96083075,chromosome
pdams-SAMN07327716,17,0.03377889,0.963519,chromosome
pdams-SAMN07327716,18,0.0039185258,0.99637765,chromosome
pdams-SAMN07327716,19,0.046395734,0.9508195,chromosome
pdams-SAMN07327716,20,0.039587192,0.95702296,chromosome
pdams-SAMN07327716,21,0.037507836,0.95881456,chromosome
pdams-SAMN07327716,22,0.038361076,0.95784795,chromosome
pdams-SAMN07327716,23,0.051355787,0.94478863,chromosome
pdams-SAMN07327716,24,0.038804017,0.9589957,chromosome
pdams-SAMN07327716,25,0.04458787,0.9515515,chromosome
pdams-SAMN07327716,26,0.027145728,0.97012794,chromosome
pdams-SAMN07327716,27,0.0754769,0.9201718,chromosome
pdams-SAMN07327716,28,0.6831978,0.29528835,plasmid
pdams-SAMN07327716,29,0.04619523,0.9489855,chromosome
pdams-SAMN07327716,30,0.039710127,0.9561948,chromosome
pdams-SAMN07327716,31,0.13316733,0.8662196,chromosome
pdams-SAMN07327716,32,0.028514666,0.970667,chromosome
pdams-SAMN07327716,33,0.04164682,0.9538539,chromosome
pdams-SAMN07327716,34,0.052314598,0.9420951,chromosome
pdams-SAMN07327716,35,0.0016779716,0.9983619,chromosome
pdams-SAMN07327716,36,0.074950635,0.9192982,chromosome
pdams-SAMN07327716,37,0.032107715,0.96706164,chromosome
pdams-SAMN07327716,38,0.03490441,0.9612628,chromosome
pdams-SAMN07327716,39,0.07709549,0.9171374,chromosome
pdams-SAMN07327716,40,0.02906267,0.9696871,chromosome
pdams-SAMN07327716,41,0.05770127,0.9362505,chromosome
pdams-SAMN07327716,42,0.044591036,0.9503687,chromosome
pdams-SAMN07327716,43,0.023701252,0.9760433,chromosome
pdams-SAMN07327716,44,0.05520186,0.9383038,chromosome
pdams-SAMN07327716,45,0.058644876,0.93794805,chromosome
pdams-SAMN07327716,46,0.0462715,0.9481875,chromosome
pdams-SAMN07327716,47,0.048830964,0.9452667,chromosome
pdams-SAMN07327716,48,0.087539,0.90568215,chromosome
pdams-SAMN07327716,49,0.06666067,0.92532647,chromosome
pdams-SAMN07327716,50,0.044498015,0.9504781,chromosome
pdams-SAMN07327716,51,0.09017694,0.90171367,chromosome
pdams-SAMN07327716,52,0.03895272,0.95580554,chromosome
pdams-SAMN07327716,53,0.05446265,0.94401765,chromosome
pdams-SAMN07327716,54,0.062267147,0.9294659,chromosome
pdams-SAMN07327716,55,0.081382975,0.90893734,chromosome
pdams-SAMN07327716,56,0.037005164,0.96049786,chromosome
pdams-SAMN07327716,57,0.060611457,0.9311939,chromosome
pdams-SAMN07327716,58,0.05627495,0.93686545,chromosome
pdams-SAMN07327716,59,0.083859034,0.906303,chromosome
pdams-SAMN07327716,60,0.05883116,0.9330268,chromosome
pdams-SAMN07327716,61,0.07900227,0.9107017,chromosome
pdams-SAMN07327716,62,0.06961906,0.92142963,chromosome
pdams-SAMN07327716,63,0.095452935,0.8957844,chromosome
pdams-SAMN07327716,64,0.10170948,0.8885141,chromosome
pdams-SAMN07327716,65,0.05636167,0.93494564,chromosome
pdams-SAMN07327716,66,0.09535516,0.893724,chromosome
pdams-SAMN07327716,67,0.055012535,0.9369718,chromosome
pdams-SAMN07327716,68,0.046353634,0.9469961,chromosome
pdams-SAMN07327716,69,0.13766555,0.85116386,chromosome
pdams-SAMN07327716,70,0.06785054,0.9221391,chromosome
pdams-SAMN07327716,71,0.060562264,0.93075407,chromosome
pdams-SAMN07327716,72,0.07224565,0.9171049,chromosome
pdams-SAMN07327716,73,0.063421085,0.92719793,chromosome
pdams-SAMN07327716,74,0.11063305,0.8749581,chromosome
pdams-SAMN07327716,75,0.066044144,0.92415464,chromosome
pdams-SAMN07327716,76,0.05225011,0.9401356,chromosome
pdams-SAMN07327716,77,0.04546043,0.9486346,chromosome
pdams-SAMN07327716,78,0.04850794,0.9446655,chromosome
pdams-SAMN07327716,79,0.08000013,0.9083206,chromosome
pdams-SAMN07327716,80,0.0089619355,0.9909061,chromosome
pdams-SAMN07327716,81,0.071631916,0.9173566,chromosome
pdams-SAMN07327716,82,0.08210491,0.90588665,chromosome
pdams-SAMN07327716,83,0.18286416,0.8053335,chromosome
pdams-SAMN07327716,84,0.0660648,0.9243409,chromosome
pdams-SAMN07327716,85,0.049117137,0.9432711,chromosome
pdams-SAMN07327716,86,0.10113473,0.88523346,chromosome
pdams-SAMN07327716,87,0.14616229,0.84053177,chromosome
pdams-SAMN07327716,88,0.07800148,0.9108657,chromosome
pdams-SAMN07327716,89,0.07698343,0.9113029,chromosome
pdams-SAMN07327716,90,0.057928413,0.9330588,chromosome
pdams-SAMN07327716,91,0.13726337,0.8474343,chromosome
pdams-SAMN07327716,92,0.069626,0.91999227,chromosome
pdams-SAMN07327716,93,0.0924215,0.8938598,chromosome
pdams-SAMN07327716,94,0.06809412,0.92190206,chromosome
pdams-SAMN07327716,95,0.13115926,0.8527927,chromosome
pdams-SAMN07327716,96,0.10571537,0.8797201,chromosome
pdams-SAMN07327716,97,0.077912614,0.9096705,chromosome
pdams-SAMN07327716,98,0.0736004,0.91450965,chromosome
pdams-SAMN07327716,99,0.054826338,0.936097,chromosome
pdams-SAMN07327716,100,0.15958098,0.82458544,chromosome
pdams-SAMN07327716,101,0.08289265,0.90579075,chromosome
pdams-SAMN07327716,102,0.0829856,0.90464467,chromosome
pdams-SAMN07327716,103,0.10631722,0.87862635,chromosome
pdams-SAMN07327716,104,0.096202105,0.8883009,chromosome
pdams-SAMN07327716,105,0.05545047,0.9358468,chromosome
pdams-SAMN07327716,106,0.0707356,0.91716045,chromosome
pdams-SAMN07327716,107,0.06928726,0.91872865,chromosome
pdams-SAMN07327716,108,0.024388576,0.9723292,chromosome
pdams-SAMN07327716,109,0.054913204,0.9354158,chromosome
pdams-SAMN07327716,110,0.07223934,0.915936,chromosome
pdams-SAMN07327716,111,0.059325516,0.9306998,chromosome
pdams-SAMN07327716,112,0.09276926,0.8926295,chromosome
pdams-SAMN07327716,113,0.1178192,0.8646849,chromosome
pdams-SAMN07327716,114,0.07617587,0.9118299,chromosome
pdams-SAMN07327716,115,0.091214135,0.89446753,chromosome
pdams-SAMN07327716,116,0.095079534,0.88973534,chromosome
pdams-SAMN07327716,117,0.06301169,0.9269217,chromosome
pdams-SAMN07327716,118,0.17057067,0.8087937,chromosome
pdams-SAMN07327716,119,0.08962078,0.89542085,chromosome
pdams-SAMN07327716,120,0.11384258,0.8695982,chromosome
pdams-SAMN07327716,121,0.07047188,0.91823053,chromosome
pdams-SAMN07327716,122,0.072568,0.91550565,chromosome
pdams-SAMN07327716,123,0.09143626,0.89531374,chromosome
pdams-SAMN07327716,124,0.17316927,0.807293,chromosome
pdams-SAMN07327716,125,0.07223632,0.9149489,chromosome
pdams-SAMN07327716,126,0.11059463,0.8719807,chromosome
pdams-SAMN07327716,127,0.063612156,0.9298107,chromosome
pdams-SAMN07327716,128,0.08721403,0.89805293,chromosome
pdams-SAMN07327716,129,0.035963155,0.95906055,chromosome
pdams-SAMN07327716,130,0.08118851,0.90524083,chromosome
pdams-SAMN07327716,131,0.08871042,0.8966512,chromosome
pdams-SAMN07327716,132,0.12681542,0.8550926,chromosome
pdams-SAMN07327716,133,0.05797091,0.9315673,chromosome
pdams-SAMN07327716,134,0.10411497,0.8784249,chromosome
pdams-SAMN07327716,135,0.122230634,0.8589458,chromosome
pdams-SAMN07327716,136,0.042333446,0.95162296,chromosome
pdams-SAMN07327716,137,0.06433195,0.9269213,chromosome
pdams-SAMN07327716,138,0.07652347,0.9113684,chromosome
pdams-SAMN07327716,139,0.09273344,0.89065987,chromosome
pdams-SAMN07327716,140,0.07624205,0.90959835,chromosome
pdams-SAMN07327716,141,0.09971548,0.88494456,chromosome
pdams-SAMN07327716,142,0.09273015,0.8916035,chromosome
pdams-SAMN07327716,143,0.10117679,0.88216996,chromosome
pdams-SAMN07327716,144,0.63023776,0.35438722,plasmid
pdams-SAMN07327716,145,0.11845947,0.8612214,chromosome
pdams-SAMN07327716,146,0.13866131,0.84272563,chromosome
pdams-SAMN07327716,147,0.12403001,0.8552879,chromosome
pdams-SAMN07327716,148,0.032305103,0.9628201,chromosome
pdams-SAMN07327716,149,0.10651467,0.8761179,chromosome
pdams-SAMN07327716,150,0.0846995,0.9001088,chromosome
pdams-SAMN07327716,151,0.1318192,0.8489779,chromosome
pdams-SAMN07327716,152,0.54333436,0.6330782,ambiguous
pdams-SAMN07327716,153,0.1118026,0.8690398,chromosome
pdams-SAMN07327716,154,0.086389124,0.89769906,chromosome
pdams-SAMN07327716,155,0.17505124,0.7965022,chromosome
pdams-SAMN07327716,156,0.12764221,0.8505911,chromosome
pdams-SAMN07327716,157,0.094621085,0.88751835,chromosome
pdams-SAMN07327716,158,0.09300607,0.8906063,chromosome
pdams-SAMN07327716,159,0.07677225,0.9083651,chromosome
pdams-SAMN07327716,160,0.12573126,0.85277414,chromosome
pdams-SAMN07327716,161,0.08512628,0.8989732,chromosome
pdams-SAMN07327716,162,0.14408256,0.8320856,chromosome
pdams-SAMN07327716,163,0.090870276,0.8920605,chromosome
pdams-SAMN07327716,164,0.13512315,0.8426161,chromosome
pdams-SAMN07327716,165,0.59955996,0.3859733,plasmid
pdams-SAMN07327716,166,0.11604038,0.8622867,chromosome
pdams-SAMN07327716,167,0.092148535,0.8897373,chromosome
pdams-SAMN07327716,168,0.11600968,0.865157,chromosome
pdams-SAMN07327716,169,0.1245708,0.85223144,chromosome
pdams-SAMN07327716,170,0.10539034,0.8747414,chromosome
pdams-SAMN07327716,171,0.1955182,0.777157,chromosome
pdams-SAMN07327716,172,0.092284456,0.8908935,chromosome
pdams-SAMN07327716,173,0.12282213,0.8562614,chromosome
pdams-SAMN07327716,174,0.09353054,0.88904643,chromosome
pdams-SAMN07327716,175,0.21341817,0.75767225,chromosome
pdams-SAMN07327716,176,0.1511165,0.8248814,chromosome
pdams-SAMN07327716,177,0.15613422,0.8176679,chromosome
pdams-SAMN07327716,178,0.10920445,0.8703052,chromosome
pdams-SAMN07327716,179,0.29136872,0.9233178,chromosome
pdams-SAMN07327716,180,0.07041299,0.9191019,chromosome
pdams-SAMN07327716,181,0.14565888,0.8269917,chromosome
pdams-SAMN07327716,182,0.117703564,0.859169,chromosome
pdams-SAMN07327716,183,0.10000566,0.8801222,chromosome
pdams-SAMN07327716,184,0.104783416,0.8743329,chromosome
pdams-SAMN07327716,185,0.1284863,0.8482786,chromosome
pdams-SAMN07327716,186,0.19794399,0.77709776,chromosome
pdams-SAMN07327716,187,0.10754221,0.87064844,chromosome
pdams-SAMN07327716,188,0.12091891,0.85493326,chromosome
pdams-SAMN07327716,189,0.17291404,0.7978125,chromosome
pdams-SAMN07327716,190,0.1039815,0.8752653,chromosome
pdams-SAMN07327716,191,0.30243084,0.668071,chromosome
pdams-SAMN07327716,192,0.10003021,0.8810061,chromosome
pdams-SAMN07327716,193,0.121281505,0.8582147,chromosome
pdams-SAMN07327716,194,0.099433765,0.8812675,chromosome
pdams-SAMN07327716,195,0.10769204,0.8708301,chromosome
pdams-SAMN07327716,196,0.16547574,0.80509186,chromosome
pdams-SAMN07327716,197,0.17921372,0.7899988,chromosome
pdams-SAMN07327716,198,0.080855496,0.90272015,chromosome
pdams-SAMN07327716,199,0.28573513,0.92395675,chromosome
pdams-SAMN07327716,200,0.11425283,0.86308366,chromosome
pdams-SAMN07327716,201,0.16217363,0.805187,chromosome
pdams-SAMN07327716,202,0.059467614,0.93003315,chromosome
pdams-SAMN07327716,203,0.12067258,0.85833406,chromosome
pdams-SAMN07327716,204,0.11517591,0.8602289,chromosome
pdams-SAMN07327716,205,0.12922612,0.84606284,chromosome
pdams-SAMN07327716,206,0.21191941,0.7579313,chromosome
pdams-SAMN07327716,207,0.13961281,0.8370886,chromosome
pdams-SAMN07327716,208,0.10061456,0.87810326,chromosome
pdams-SAMN07327716,209,0.1349512,0.83795553,chromosome
pdams-SAMN07327716,210,0.1636249,0.805285,chromosome
pdams-SAMN07327716,211,0.07071553,0.9168242,chromosome
pdams-SAMN07327716,212,0.13693261,0.8368443,chromosome
pdams-SAMN07327716,213,0.15121956,0.82266533,chromosome
pdams-SAMN07327716,214,0.10893396,0.86848336,chromosome
pdams-SAMN07327716,215,0.15237467,0.8190282,chromosome
pdams-SAMN07327716,216,0.23640558,0.729017,chromosome
pdams-SAMN07327716,217,0.0048215645,0.995093,chromosome
pdams-SAMN07327716,218,0.15433004,0.8163776,chromosome
pdams-SAMN07327716,219,0.10288997,0.8762731,chromosome
pdams-SAMN07327716,220,0.16614589,0.80624676,chromosome
pdams-SAMN07327716,221,0.1043976,0.8735229,chromosome
pdams-SAMN07327716,222,0.14686127,0.8263665,chromosome
pdams-SAMN07327716,223,0.1346321,0.83720833,chromosome
pdams-SAMN07327716,224,0.13433631,0.8351728,chromosome
pdams-SAMN07327716,225,0.17161159,0.7966496,chromosome
pdams-SAMN07327716,226,0.17509371,0.79258466,chromosome
pdams-SAMN07327716,227,0.18215097,0.7850978,chromosome
pdams-SAMN07327716,228,0.20359936,0.7624692,chromosome
pdams-SAMN07327716,229,0.12792042,0.84519994,chromosome
pdams-SAMN07327716,230,0.12276179,0.85198104,chromosome
pdams-SAMN07327716,231,0.28244048,0.68320155,chromosome
pdams-SAMN07327716,232,0.21941033,0.74402595,chromosome
pdams-SAMN07327716,233,0.12984405,0.84463525,chromosome
pdams-SAMN07327716,234,0.1566655,0.811751,chromosome
pdams-SAMN07327716,235,0.13454452,0.8408087,chromosome
pdams-SAMN07327716,236,0.93441635,0.4390941,plasmid
pdams-SAMN07327716,237,0.06415099,0.92345214,chromosome
pdams-SAMN07327716,238,0.1178695,0.85751194,chromosome
pdams-SAMN07327716,239,0.09011161,0.89321804,chromosome
pdams-SAMN07327716,240,0.18959628,0.7725834,chromosome
pdams-SAMN07327716,241,0.26464927,0.69443303,chromosome
pdams-SAMN07327716,242,0.09762289,0.8806773,chromosome
pdams-SAMN07327716,243,0.14686556,0.8219785,chromosome
pdams-SAMN07327716,244,0.16171023,0.8097327,chromosome
pdams-SAMN07327716,245,0.121337295,0.8526652,chromosome
pdams-SAMN07327716,246,0.12211968,0.85218054,chromosome
pdams-SAMN07327716,247,0.112755395,0.8629411,chromosome
pdams-SAMN07327716,248,0.12767425,0.84508485,chromosome
pdams-SAMN07327716,249,0.20192404,0.7622912,chromosome
pdams-SAMN07327716,250,0.17433071,0.7929395,chromosome
pdams-SAMN07327716,251,0.17605108,0.7876641,chromosome
pdams-SAMN07327716,252,0.12727652,0.84467936,chromosome
pdams-SAMN07327716,253,0.1732015,0.79289716,chromosome
pdams-SAMN07327716,254,0.15786776,0.82052475,chromosome
pdams-SAMN07327716,255,0.16643488,0.7981175,chromosome
pdams-SAMN07327716,256,0.29664922,0.66368175,chromosome
pdams-SAMN07327716,257,0.12384483,0.84868366,chromosome
pdams-SAMN07327716,258,0.11925486,0.85469246,chromosome
pdams-SAMN07327716,259,0.15663224,0.812227,chromosome
pdams-SAMN07327716,260,0.41036737,0.5829792,chromosome
pdams-SAMN07327716,261,0.13951454,0.8322357,chromosome
pdams-SAMN07327716,262,0.10450786,0.8729921,chromosome
pdams-SAMN07327716,263,0.12379768,0.8498476,chromosome
pdams-SAMN07327716,264,0.16719986,0.8028949,chromosome
pdams-SAMN07327716,265,0.114052676,0.8636138,chromosome
pdams-SAMN07327716,266,0.5155547,0.4768809,plasmid
pdams-SAMN07327716,267,0.17781189,0.7844635,chromosome
pdams-SAMN07327716,268,0.16130835,0.80455226,chromosome
pdams-SAMN07327716,269,0.17876041,0.7876398,chromosome
pdams-SAMN07327716,270,0.14517209,0.82463217,chromosome
pdams-SAMN07327716,271,0.23158835,0.72699547,chromosome
pdams-SAMN07327716,272,0.17100297,0.79592985,chromosome
pdams-SAMN07327716,273,0.20512955,0.75976264,chromosome
pdams-SAMN07327716,274,0.1975064,0.7695103,chromosome
pdams-SAMN07327716,275,0.12232674,0.85133725,chromosome
pdams-SAMN07327716,276,0.21094716,0.75555676,chromosome
pdams-SAMN07327716,277,0.17672718,0.7888646,chromosome
pdams-SAMN07327716,278,0.14322902,0.82697666,chromosome
pdams-SAMN07327716,279,0.13460664,0.83629763,chromosome
pdams-SAMN07327716,280,0.2186684,0.7432743,chromosome
pdams-SAMN07327716,281,0.15046538,0.8154634,chromosome
pdams-SAMN07327716,282,0.22884354,0.7307763,chromosome
pdams-SAMN07327716,283,0.11146389,0.8651233,chromosome
pdams-SAMN07327716,284,0.18431796,0.77868253,chromosome
pdams-SAMN07327716,285,0.08126089,0.8993039,chromosome
pdams-SAMN07327716,286,0.2602285,0.7430154,chromosome
pdams-SAMN07327716,287,0.12933072,0.84376323,chromosome
pdams-SAMN07327716,288,0.5760466,0.6301756,ambiguous
pdams-SAMN07327716,289,0.17538346,0.7893773,chromosome
pdams-SAMN07327716,290,0.18536729,0.77597904,chromosome
pdams-SAMN07327716,291,0.15114547,0.81900036,chromosome
pdams-SAMN07327716,292,0.16732925,0.79995584,chromosome
pdams-SAMN07327716,293,0.15780893,0.81322235,chromosome
pdams-SAMN07327716,294,0.547937,0.6805718,ambiguous
pdams-SAMN07327716,295,0.17006177,0.79787,chromosome
pdams-SAMN07327716,296,0.13556223,0.83485335,chromosome
pdams-SAMN07327716,297,0.14406464,0.8248375,chromosome
pdams-SAMN07327716,298,0.12467096,0.84989446,chromosome
pdams-SAMN07327716,299,0.13601828,0.838476,chromosome
pdams-SAMN07327716,300,0.20449206,0.75794333,chromosome
pdams-SAMN07327716,301,0.14557974,0.82389086,chromosome
pdams-SAMN07327716,302,0.16116163,0.80594236,chromosome
pdams-SAMN07327716,303,0.1762778,0.785945,chromosome
pdams-SAMN07327716,304,0.32138503,0.6491197,chromosome
pdams-SAMN07327716,305,0.14524041,0.82513344,chromosome
pdams-SAMN07327716,306,0.1789878,0.78631073,chromosome
pdams-SAMN07327716,307,0.10631903,0.8700939,chromosome
pdams-SAMN07327716,308,0.22583994,0.74099684,chromosome
pdams-SAMN07327716,309,0.1020983,0.8753936,chromosome
pdams-SAMN07327716,310,0.20687838,0.75567776,chromosome
pdams-SAMN07327716,311,0.1862939,0.7815904,chromosome
pdams-SAMN07327716,312,0.14059763,0.82992387,chromosome
pdams-SAMN07327716,313,0.14925078,0.8184674,chromosome
pdams-SAMN07327716,314,0.09896606,0.8792324,chromosome
pdams-SAMN07327716,315,0.11988213,0.8608177,chromosome
pdams-SAMN07327716,316,0.09526232,0.88534194,chromosome
pdams-SAMN07327716,317,0.2413534,0.7201466,chromosome
pdams-SAMN07327716,318,0.15827256,0.81144255,chromosome
pdams-SAMN07327716,319,0.19323112,0.7708171,chromosome
pdams-SAMN07327716,320,0.2252221,0.7351183,chromosome
pdams-SAMN07327716,321,0.1548132,0.81739104,chromosome
pdams-SAMN07327716,322,0.22064002,0.7401489,chromosome
pdams-SAMN07327716,323,0.062784076,0.9204968,chromosome
pdams-SAMN07327716,324,0.16647379,0.8018699,chromosome
pdams-SAMN07327716,325,0.16460879,0.8009327,chromosome
pdams-SAMN07327716,326,0.23720771,0.72255933,chromosome
pdams-SAMN07327716,327,0.14297956,0.82870585,chromosome
pdams-SAMN07327716,328,0.14008197,0.827158,chromosome
pdams-SAMN07327716,329,0.19915786,0.76265913,chromosome
pdams-SAMN07327716,330,0.21677813,0.7446979,chromosome
pdams-SAMN07327716,331,0.24280323,0.7171103,chromosome
pdams-SAMN07327716,332,0.18381602,0.78018755,chromosome
pdams-SAMN07327716,333,0.22731668,0.73336315,chromosome
pdams-SAMN07327716,334,0.17019768,0.79628503,chromosome
pdams-SAMN07327716,335,0.16578537,0.8021832,chromosome
pdams-SAMN07327716,336,0.26132554,0.7012664,chromosome
pdams-SAMN07327716,337,0.1836692,0.7825077,chromosome
pdams-SAMN07327716,338,0.08333231,0.89790374,chromosome
pdams-SAMN07327716,339,0.18359713,0.77858925,chromosome
pdams-SAMN07327716,340,0.30153522,0.6645698,chromosome
pdams-SAMN07327716,341,0.20846818,0.7556576,chromosome
pdams-SAMN07327716,342,0.15441947,0.816835,chromosome
pdams-SAMN07327716,343,0.053345185,0.9469833,chromosome
pdams-SAMN07327716,344,0.17736067,0.7870029,chromosome
pdams-SAMN07327716,345,0.12437222,0.8533974,chromosome
pdams-SAMN07327716,346,0.25938535,0.70426303,chromosome
pdams-SAMN07327716,347,0.18745413,0.7799357,chromosome
pdams-SAMN07327716,348,0.15034582,0.81583863,chromosome
pdams-SAMN07327716,349,0.340061,0.639085,chromosome
pdams-SAMN07327716,350,0.21001665,0.75487053,chromosome
pdams-SAMN07327716,351,0.21708691,0.74331886,chromosome
pdams-SAMN07327716,352,0.14591405,0.82429653,chromosome
pdams-SAMN07327716,353,0.305557,0.66178197,chromosome
pdams-SAMN07327716,354,0.1769879,0.78961724,chromosome
pdams-SAMN07327716,355,0.22010314,0.74247193,chromosome
pdams-SAMN07327716,356,0.14027414,0.8329745,chromosome
pdams-SAMN07327716,357,0.13694096,0.8352682,chromosome
pdams-SAMN07327716,358,0.14846304,0.8220295,chromosome
pdams-SAMN07327716,359,0.1471528,0.8188783,chromosome
pdams-SAMN07327716,360,0.082447395,0.8984667,chromosome
pdams-SAMN07327716,361,0.49979457,0.691363,chromosome
pdams-SAMN07327716,362,0.17724124,0.79173094,chromosome
pdams-SAMN07327716,363,0.29945922,0.67160326,chromosome
pdams-SAMN07327716,364,0.5272888,0.72367805,ambiguous
pdams-SAMN07327716,365,0.18938379,0.77302426,chromosome
pdams-SAMN07327716,366,0.20060588,0.76599675,chromosome
pdams-SAMN07327716,367,0.11241217,0.86578465,chromosome
pdams-SAMN07327716,368,0.19881739,0.7648353,chromosome
pdams-SAMN07327716,369,0.1965637,0.7672453,chromosome
pdams-SAMN07327716,370,0.10831959,0.86236924,chromosome
pdams-SAMN07327716,371,0.49270564,0.78291273,chromosome
pdams-SAMN07327716,372,0.20967464,0.7534432,chromosome
pdams-SAMN07327716,373,0.16040671,0.80105305,chromosome
pdams-SAMN07327716,374,0.30988428,0.66287535,chromosome
pdams-SAMN07327716,375,0.1709344,0.79814214,chromosome
pdams-SAMN07327716,376,0.28674993,0.67863077,chromosome
pdams-SAMN07327716,377,0.39846063,0.5983529,chromosome
pdams-SAMN07327716,378,0.16451754,0.8005792,chromosome
pdams-SAMN07327716,379,0.12352329,0.84687454,chromosome
pdams-SAMN07327716,380,0.114279814,0.8536276,chromosome
pdams-SAMN07327716,381,0.20442234,0.7581953,chromosome
pdams-SAMN07327716,382,0.15715262,0.8136588,chromosome
pdams-SAMN07327716,383,0.24399257,0.71598464,chromosome
pdams-SAMN07327716,384,0.28911492,0.68085325,chromosome
pdams-SAMN07327716,385,0.19874075,0.7642994,chromosome
pdams-SAMN07327716,386,0.14460593,0.8226341,chromosome
pdams-SAMN07327716,387,0.2692452,0.6984071,chromosome
pdams-SAMN07327716,388,0.20961568,0.74910784,chromosome
pdams-SAMN07327716,389,0.22963804,0.7333224,chromosome
pdams-SAMN07327716,390,0.24821983,0.71402365,chromosome
pdams-SAMN07327716,391,0.1804125,0.7767711,chromosome
pdams-SAMN07327716,392,0.16431619,0.7943351,chromosome
pdams-SAMN07327716,393,0.22165182,0.7408455,chromosome
pdams-SAMN07327716,394,0.3197812,0.71388084,chromosome
pdams-SAMN07327716,395,0.8692896,0.8971758,ambiguous
pdams-SAMN07327716,396,0.12413123,0.8505791,chromosome
pdams-SAMN07327716,397,0.21034193,0.75491863,chromosome
pdams-SAMN07327716,398,0.12014381,0.8537461,chromosome
pdams-SAMN07327716,399,0.20847751,0.7530197,chromosome
pdams-SAMN07327716,400,0.20810242,0.7553185,chromosome
pdams-SAMN07327716,401,0.28325224,0.6832881,chromosome
pdams-SAMN07327716,402,0.47239855,0.77573055,chromosome
pdams-SAMN07327716,403,0.27466202,0.6813394,chromosome
pdams-SAMN07327716,404,0.21039991,0.75203747,chromosome
pdams-SAMN07327716,405,0.2717055,0.69479275,chromosome
pdams-SAMN07327716,406,0.3833932,0.89963126,chromosome
pdams-SAMN07327716,407,0.16586803,0.79161566,chromosome
pdams-SAMN07327716,408,0.18309407,0.7827646,chromosome
pdams-SAMN07327716,409,0.4910768,0.99059814,chromosome
pdams-SAMN07327716,410,0.1434106,0.8298073,chromosome
pdams-SAMN07327716,411,0.19570452,0.76707643,chromosome
pdams-SAMN07327716,412,0.24172437,0.7213735,chromosome
pdams-SAMN07327716,413,0.61999017,0.9879717,ambiguous
pdams-SAMN07327716,414,0.23459806,0.7293244,chromosome
pdams-SAMN07327716,415,0.24514778,0.7192017,chromosome
pdams-SAMN07327716,416,0.726762,0.95985043,ambiguous
pdams-SAMN07327716,417,0.08700718,0.8868601,chromosome
pdams-SAMN07327716,418,0.15547283,0.81802744,chromosome
pdams-SAMN07327716,419,0.1864617,0.78109944,chromosome
pdams-SAMN07327716,420,0.21375017,0.75257504,chromosome
pdams-SAMN07327716,421,0.4082983,0.5771405,chromosome
pdams-SAMN07327716,422,0.40151238,0.9093301,chromosome
pdams-SAMN07327716,423,0.18872093,0.77455145,chromosome
pdams-SAMN07327716,424,0.21305814,0.75358355,chromosome
pdams-SAMN07327716,425,0.20363505,0.76253444,chromosome
pdams-SAMN07327716,426,0.17859733,0.7863095,chromosome
pdams-SAMN07327716,427,0.41407475,0.92324007,chromosome
pdams-SAMN07327716,428,0.31145883,0.6607394,chromosome
pdams-SAMN07327716,429,0.18273,0.79028565,chromosome
pdams-SAMN07327716,430,0.24675143,0.718942,chromosome
pdams-SAMN07327716,431,0.14168325,0.84025604,chromosome
pdams-SAMN07327716,432,0.17554964,0.95914966,chromosome
pdams-SAMN07327716,433,0.2626577,0.70610785,chromosome
pdams-SAMN07327716,434,0.24223042,0.7249047,chromosome
pdams-SAMN07327716,435,0.18122776,0.78496444,chromosome
pdams-SAMN07327716,436,0.1298113,0.84794486,chromosome
pdams-SAMN07327716,437,0.26075026,0.7076569,chromosome
pdams-SAMN07327716,438,0.24248569,0.72518563,chromosome
